filename,bucket,damage,backend,exit,err_class,stderr_head
fuzz_00514_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00514_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00514_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00515_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00515_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00515_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00516_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00516_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00516_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00517_valid.t27,valid,ok,rust,0,ok,
fuzz_00517_valid.t27,valid,ok,zig,0,ok,
fuzz_00517_valid.t27,valid,ok,c,0,ok,
fuzz_00518_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00518_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00518_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00519_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00519_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00519_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00520_valid.t27,valid,ok,rust,0,ok,
fuzz_00520_valid.t27,valid,ok,zig,0,ok,
fuzz_00520_valid.t27,valid,ok,c,0,ok,
fuzz_00521_valid.t27,valid,ok,rust,0,ok,
fuzz_00521_valid.t27,valid,ok,zig,0,ok,
fuzz_00521_valid.t27,valid,ok,c,0,ok,
fuzz_00522_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00522_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00522_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00523_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00523_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00523_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00524_valid.t27,valid,ok,rust,0,ok,
fuzz_00524_valid.t27,valid,ok,zig,0,ok,
fuzz_00524_valid.t27,valid,ok,c,0,ok,
fuzz_00525_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00525_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00525_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00526_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00526_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00526_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00527_valid.t27,valid,ok,rust,0,ok,
fuzz_00527_valid.t27,valid,ok,zig,0,ok,
fuzz_00527_valid.t27,valid,ok,c,0,ok,
fuzz_00528_valid.t27,valid,ok,rust,0,ok,
fuzz_00528_valid.t27,valid,ok,zig,0,ok,
fuzz_00528_valid.t27,valid,ok,c,0,ok,
fuzz_00529_valid.t27,valid,ok,rust,0,ok,
fuzz_00529_valid.t27,valid,ok,zig,0,ok,
fuzz_00529_valid.t27,valid,ok,c,0,ok,
fuzz_00530_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00530_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00530_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00531_valid.t27,valid,ok,rust,0,ok,
fuzz_00531_valid.t27,valid,ok,zig,0,ok,
fuzz_00531_valid.t27,valid,ok,c,0,ok,
fuzz_00532_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00532_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00532_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00533_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00533_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00533_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00534_valid.t27,valid,ok,rust,0,ok,
fuzz_00534_valid.t27,valid,ok,zig,0,ok,
fuzz_00534_valid.t27,valid,ok,c,0,ok,
fuzz_00535_valid.t27,valid,ok,rust,0,ok,
fuzz_00535_valid.t27,valid,ok,zig,0,ok,
fuzz_00535_valid.t27,valid,ok,c,0,ok,
fuzz_00536_valid.t27,valid,ok,rust,0,ok,
fuzz_00536_valid.t27,valid,ok,zig,0,ok,
fuzz_00536_valid.t27,valid,ok,c,0,ok,
fuzz_00537_valid.t27,valid,ok,rust,0,ok,
fuzz_00537_valid.t27,valid,ok,zig,0,ok,
fuzz_00537_valid.t27,valid,ok,c,0,ok,
fuzz_00538_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00538_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00538_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00539_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00539_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00539_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00540_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00540_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00540_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00541_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00541_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00541_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00542_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00542_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00542_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00543_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00543_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00543_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00544_valid.t27,valid,ok,rust,0,ok,
fuzz_00544_valid.t27,valid,ok,zig,0,ok,
fuzz_00544_valid.t27,valid,ok,c,0,ok,
fuzz_00545_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00545_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00545_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00546_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00546_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00546_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00547_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00547_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00547_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00548_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00548_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00548_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00549_valid.t27,valid,ok,rust,0,ok,
fuzz_00549_valid.t27,valid,ok,zig,0,ok,
fuzz_00549_valid.t27,valid,ok,c,0,ok,
fuzz_00550_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00550_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00550_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00551_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00551_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00551_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00552_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00552_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00552_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00553_valid.t27,valid,ok,rust,0,ok,
fuzz_00553_valid.t27,valid,ok,zig,0,ok,
fuzz_00553_valid.t27,valid,ok,c,0,ok,
fuzz_00554_valid.t27,valid,ok,rust,0,ok,
fuzz_00554_valid.t27,valid,ok,zig,0,ok,
fuzz_00554_valid.t27,valid,ok,c,0,ok,
fuzz_00555_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00555_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00555_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00556_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00556_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00556_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00557_valid.t27,valid,ok,rust,0,ok,
fuzz_00557_valid.t27,valid,ok,zig,0,ok,
fuzz_00557_valid.t27,valid,ok,c,0,ok,
fuzz_00558_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00558_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00558_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00559_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00559_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00559_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00560_valid.t27,valid,ok,rust,0,ok,
fuzz_00560_valid.t27,valid,ok,zig,0,ok,
fuzz_00560_valid.t27,valid,ok,c,0,ok,
fuzz_00561_valid.t27,valid,ok,rust,0,ok,
fuzz_00561_valid.t27,valid,ok,zig,0,ok,
fuzz_00561_valid.t27,valid,ok,c,0,ok,
fuzz_00562_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00562_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00562_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00563_valid.t27,valid,ok,rust,0,ok,
fuzz_00563_valid.t27,valid,ok,zig,0,ok,
fuzz_00563_valid.t27,valid,ok,c,0,ok,
fuzz_00564_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00564_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00564_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00565_valid.t27,valid,ok,rust,0,ok,
fuzz_00565_valid.t27,valid,ok,zig,0,ok,
fuzz_00565_valid.t27,valid,ok,c,0,ok,
fuzz_00566_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00566_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00566_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00567_valid.t27,valid,ok,rust,0,ok,
fuzz_00567_valid.t27,valid,ok,zig,0,ok,
fuzz_00567_valid.t27,valid,ok,c,0,ok,
fuzz_00568_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 10:1"
fuzz_00568_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 10:1"
fuzz_00568_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 10:1"
fuzz_00569_valid.t27,valid,ok,rust,0,ok,
fuzz_00569_valid.t27,valid,ok,zig,0,ok,
fuzz_00569_valid.t27,valid,ok,c,0,ok,
fuzz_00570_valid.t27,valid,ok,rust,0,ok,
fuzz_00570_valid.t27,valid,ok,zig,0,ok,
fuzz_00570_valid.t27,valid,ok,c,0,ok,
fuzz_00571_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00571_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00571_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00572_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00572_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00572_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00573_valid.t27,valid,ok,rust,0,ok,
fuzz_00573_valid.t27,valid,ok,zig,0,ok,
fuzz_00573_valid.t27,valid,ok,c,0,ok,
fuzz_00574_valid.t27,valid,ok,rust,0,ok,
fuzz_00574_valid.t27,valid,ok,zig,0,ok,
fuzz_00574_valid.t27,valid,ok,c,0,ok,
fuzz_00575_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00575_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00575_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00576_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00576_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00576_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00577_valid.t27,valid,ok,rust,0,ok,
fuzz_00577_valid.t27,valid,ok,zig,0,ok,
fuzz_00577_valid.t27,valid,ok,c,0,ok,
fuzz_00578_valid.t27,valid,ok,rust,0,ok,
fuzz_00578_valid.t27,valid,ok,zig,0,ok,
fuzz_00578_valid.t27,valid,ok,c,0,ok,
fuzz_00579_valid.t27,valid,ok,rust,0,ok,
fuzz_00579_valid.t27,valid,ok,zig,0,ok,
fuzz_00579_valid.t27,valid,ok,c,0,ok,
fuzz_00580_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00580_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00580_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00581_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00581_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00581_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00582_valid.t27,valid,ok,rust,0,ok,
fuzz_00582_valid.t27,valid,ok,zig,0,ok,
fuzz_00582_valid.t27,valid,ok,c,0,ok,
fuzz_00583_valid.t27,valid,ok,rust,0,ok,
fuzz_00583_valid.t27,valid,ok,zig,0,ok,
fuzz_00583_valid.t27,valid,ok,c,0,ok,
fuzz_00584_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00584_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00584_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00585_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00585_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00585_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00586_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00586_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00586_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00587_valid.t27,valid,ok,rust,0,ok,
fuzz_00587_valid.t27,valid,ok,zig,0,ok,
fuzz_00587_valid.t27,valid,ok,c,0,ok,
fuzz_00588_valid.t27,valid,ok,rust,0,ok,
fuzz_00588_valid.t27,valid,ok,zig,0,ok,
fuzz_00588_valid.t27,valid,ok,c,0,ok,
fuzz_00589_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00589_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00589_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00590_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00590_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00590_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00591_valid.t27,valid,ok,rust,0,ok,
fuzz_00591_valid.t27,valid,ok,zig,0,ok,
fuzz_00591_valid.t27,valid,ok,c,0,ok,
fuzz_00592_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00592_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00592_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00593_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00593_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00593_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00594_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00594_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00594_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00595_valid.t27,valid,ok,rust,0,ok,
fuzz_00595_valid.t27,valid,ok,zig,0,ok,
fuzz_00595_valid.t27,valid,ok,c,0,ok,
fuzz_00596_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00596_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00596_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00597_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00597_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00597_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00598_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00598_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00598_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00599_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00599_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00599_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00600_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00600_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00600_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00601_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00601_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00601_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00602_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00602_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00602_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00603_valid.t27,valid,ok,rust,0,ok,
fuzz_00603_valid.t27,valid,ok,zig,0,ok,
fuzz_00603_valid.t27,valid,ok,c,0,ok,
fuzz_00604_valid.t27,valid,ok,rust,0,ok,
fuzz_00604_valid.t27,valid,ok,zig,0,ok,
fuzz_00604_valid.t27,valid,ok,c,0,ok,
fuzz_00605_valid.t27,valid,ok,rust,0,ok,
fuzz_00605_valid.t27,valid,ok,zig,0,ok,
fuzz_00605_valid.t27,valid,ok,c,0,ok,
fuzz_00606_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00606_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00606_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00607_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00607_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00607_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00608_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00608_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00608_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00609_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00609_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00609_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00610_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00610_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00610_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00611_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00611_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00611_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00612_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00612_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00612_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00613_valid.t27,valid,ok,rust,0,ok,
fuzz_00613_valid.t27,valid,ok,zig,0,ok,
fuzz_00613_valid.t27,valid,ok,c,0,ok,
fuzz_00614_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00614_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00614_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00615_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00615_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00615_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00616_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00616_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00616_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00617_valid.t27,valid,ok,rust,0,ok,
fuzz_00617_valid.t27,valid,ok,zig,0,ok,
fuzz_00617_valid.t27,valid,ok,c,0,ok,
fuzz_00618_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00618_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00618_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00619_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00619_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00619_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00620_valid.t27,valid,ok,rust,0,ok,
fuzz_00620_valid.t27,valid,ok,zig,0,ok,
fuzz_00620_valid.t27,valid,ok,c,0,ok,
fuzz_00621_valid.t27,valid,ok,rust,0,ok,
fuzz_00621_valid.t27,valid,ok,zig,0,ok,
fuzz_00621_valid.t27,valid,ok,c,0,ok,
fuzz_00622_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00622_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00622_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00623_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00623_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00623_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00624_valid.t27,valid,ok,rust,0,ok,
fuzz_00624_valid.t27,valid,ok,zig,0,ok,
fuzz_00624_valid.t27,valid,ok,c,0,ok,
fuzz_00625_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00625_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00625_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00626_valid.t27,valid,ok,rust,0,ok,
fuzz_00626_valid.t27,valid,ok,zig,0,ok,
fuzz_00626_valid.t27,valid,ok,c,0,ok,
fuzz_00627_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00627_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00627_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00628_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00628_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00628_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00629_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00629_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00629_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00630_valid.t27,valid,ok,rust,0,ok,
fuzz_00630_valid.t27,valid,ok,zig,0,ok,
fuzz_00630_valid.t27,valid,ok,c,0,ok,
fuzz_00631_valid.t27,valid,ok,rust,0,ok,
fuzz_00631_valid.t27,valid,ok,zig,0,ok,
fuzz_00631_valid.t27,valid,ok,c,0,ok,
fuzz_00632_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00632_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00632_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 21:1"
fuzz_00633_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00633_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00633_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00634_valid.t27,valid,ok,rust,0,ok,
fuzz_00634_valid.t27,valid,ok,zig,0,ok,
fuzz_00634_valid.t27,valid,ok,c,0,ok,
fuzz_00635_valid.t27,valid,ok,rust,0,ok,
fuzz_00635_valid.t27,valid,ok,zig,0,ok,
fuzz_00635_valid.t27,valid,ok,c,0,ok,
fuzz_00636_valid.t27,valid,ok,rust,0,ok,
fuzz_00636_valid.t27,valid,ok,zig,0,ok,
fuzz_00636_valid.t27,valid,ok,c,0,ok,
fuzz_00637_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00637_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00637_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00638_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00638_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00638_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00639_valid.t27,valid,ok,rust,0,ok,
fuzz_00639_valid.t27,valid,ok,zig,0,ok,
fuzz_00639_valid.t27,valid,ok,c,0,ok,
